AptfungaCombined_assembly,AptfungaCombined_read,AttbisABBM1_assembly,AttbisABBM1_read,AttbisABBM2_assembly,AttbisABBM2_read,AttbisABBM3_assembly,AttbisABBM3_read,AttcapACBM1_assembly,AttcapACBM1_read,AttcapACBM2_assembly,AttcapACBM2_read,AttcapACBM3_assembly,AttcapACBM3_read,AttcepgaCombined_assembly,AttcepgaCombined_read,AttcolfgardenTop_assembly,AttcolfgardenTop_read,AttcolgardBottom_assembly,AttcolgardBottom_read,AttlaeALBM1_assembly,AttlaeALBM1_read,AttlaeALBM2_assembly,AttlaeALBM2_read,AttlaeALBM3_assembly,AttlaeALBM3_read,AttsexASBM1_assembly,AttsexASBM1_read,AttsexASBM2_assembly,AttsexASBM2_read,AttsexASBM3_assembly,AttsexASBM3_read,AttsexdGarden_assembly,CypfungaCombined_assembly,CypfungaCombined_read,FG1_assembly,FG1_read,FG2_assembly,FG2_read,FG3_assembly,FG3_read,GraSoiAngelo_129_assembly,GraSoiAngelo_129_read,MedBloCARef_M1_assembly,MedBloCARef_M1_read,MicForSoiBWH17_O_assembly,MicForSoiBWH17_O_read,MycgoeldiiGarden_assembly,S1_20metaG_assembly,S1_20metaG_read,S1TSphfallax_3_assembly,S1TSphfallax_3_read
0.9284229632668589,0.9285653709779571,0.8694316001830507,0.8549493416761164,0.8585109000714124,0.8484515069180023,0.8847566483363474,0.8576633945957701,0.8807640021642981,0.8411628404912884,0.8785145409090156,0.8470005764285998,0.8718160391071417,0.849515728473429,0.9851941088077982,1.0,0.9436992220078768,0.9448546977863442,0.946489525748663,0.949684033533646,0.8608681432081567,0.8329357250636407,0.8776925426818033,0.8507855909299318,0.79904397557244,0.7987571745595136,0.8885348638622261,0.8701530010196854,0.8663998453158345,0.8485263684941213,0.8521083039685894,0.8400727804593079,0.9137701043050577,0.9372416560155694,0.9385713303975145,0.8755534555659438,0.8804506127349543,0.8831041982397727,0.8786608994488608,0.8799068086597492,0.8795397981348817,0.6992994301788189,0.6823599934785225,0.7315269393185833,0.6795494473064523,0.706859087373938,0.7137482268808705,0.8816104822947187,0.7177404976723532,0.6953610798234844,0.7123512479888076,0.6978484858342741
0.9330548922480221,0.930051516543226,0.8493869839991917,0.8432495549569325,0.8420178647846565,0.8433327218120936,0.8604437113220086,0.8495678905036189,0.8173287510430713,0.8076360666589351,0.8504313428863448,0.8329374263077539,0.8411547223931879,0.8333643094019834,0.9472008284121523,0.9436992220078768,1.0,0.9892553608497751,0.9664146731751385,0.9648048762471626,0.8630813837032784,0.8361451024593448,0.8677735910448293,0.8517689810120285,0.7921443405702563,0.7945058031883155,0.8749984193514275,0.8617474150715771,0.8539233118392064,0.8378852221865449,0.8326396787107043,0.8288624999075712,0.9120982170905808,0.9391422830599911,0.9371848139355169,0.8057819775507896,0.8424991126369624,0.7879976931623326,0.8208838982528655,0.775163759028996,0.8136742495521397,0.7309293757789846,0.7154354563081657,0.757305391240762,0.7118336599933356,0.7300057333491847,0.7340023389026067,0.8985955007307408,0.7637245552638035,0.730571701887293,0.7369114049945494,0.7229908502140853
0.9315694803887739,0.9336999612040736,0.8560071333569715,0.8532191616773442,0.8502700465207153,0.853101878525962,0.8646208763084375,0.8597459715792996,0.8188104874792337,0.8157923920150097,0.8528222526316678,0.8424511180813915,0.8449799603385494,0.8427264581593711,0.9409517160245491,0.9448546977863442,0.9892553608497751,1.0,0.96215499876303,0.9673084132858683,0.8703279958664328,0.84578521991777,0.8715668660027698,0.8615428736338856,0.7967248944072072,0.8003917261866099,0.8805335543546043,0.8703858789896827,0.8594680820982112,0.8459109339933903,0.8397416650412982,0.8396219650695306,0.9158470487289223,0.9374801824643761,0.9405551067161412,0.8022273806297214,0.8415338205549123,0.7796968962334638,0.823159858840855,0.7681156840052605,0.8146820058819222,0.7373289602654042,0.7222227141694401,0.7603417195294512,0.7206387959283951,0.724533631146934,0.7406975234145918,0.9028393278659722,0.7723231457102818,0.7405826941183165,0.7451370419688056,0.7324296446023506
0.9358603988865074,0.9323392355058074,0.8495671414614198,0.8422511083632613,0.8405027442615675,0.8403142069135398,0.8597925007071446,0.8471322811597064,0.8234080930210261,0.8048921076400714,0.8497802046490947,0.8314130623583745,0.8361646804410077,0.8315195279297598,0.9511104917116667,0.946489525748663,0.9664146731751385,0.96215499876303,1.0,0.9896869515324644,0.8624896547433305,0.8347740805116443,0.8741074510301163,0.8534493619887313,0.8124664371989788,0.8009687833624225,0.8794427231292394,0.8640096874573805,0.8500194357871823,0.8349129636909345,0.8412212317792908,0.8309218451173549,0.9126437490231383,0.9470872599147502,0.9443124302711879,0.8135351119830792,0.8469809905204383,0.7982702184218984,0.822560252852876,0.7910436194507383,0.8202296958455543,0.7290140012296915,0.7056525679364938,0.7546434124316762,0.7055389110330963,0.7243659607304583,0.7253417061501978,0.8965127226232641,0.7562993168735567,0.7247713211450788,0.7335530482735036,0.7183434862096012
0.9354184894490598,0.936855304591312,0.857197096469886,0.8528151130385385,0.8494403810589416,0.8502500372251903,0.8653395817138984,0.8575886918363179,0.8254182663207097,0.8134724302470788,0.8537467338241272,0.8405320336259436,0.8412533645824645,0.840287811805732,0.9469573507231275,0.949684033533646,0.9648048762471626,0.9673084132858683,0.9896869515324644,1.0,0.8702558296232481,0.8444820348046309,0.8771520064470987,0.8623257527290841,0.8140595004684525,0.8054328430931692,0.885640217347959,0.872600494085823,0.8544210279477965,0.8422421659604133,0.8465660282770312,0.8398513123388067,0.9163516798893375,0.9460403150811276,0.9484826502551501,0.8104184958586907,0.8455272425816688,0.7927105732256029,0.8260111020245269,0.7840035802853418,0.8196872012809624,0.7375141304325328,0.7124642149110211,0.7598757123194395,0.7124641373070896,0.7223615457960365,0.7309164347886318,0.8999111310458778,0.7642494955133761,0.7329609529954844,0.740186772118869,0.7266599979055658
0.8613314903295609,0.866419695865162,0.9055438706390224,0.8889475859248562,0.8954290970199759,0.880280515605396,0.9103745141650701,0.8887392798613479,0.8924711394738303,0.8792921572590634,0.908810428693812,0.8881739337019762,0.908559734153982,0.8914113729903056,0.8575634052400042,0.8608681432081567,0.8630813837032784,0.8703279958664328,0.8624896547433305,0.8702558296232481,1.0,0.9672923989965216,0.9538019323189653,0.9255202242242584,0.9406581617662263,0.9247063546310681,0.9312208330840398,0.9294003868165018,0.9308775824383153,0.9100808897134391,0.935075463017583,0.9116282951163731,0.84179906880011,0.8791980156248802,0.8832675402603609,0.8101873858140777,0.8264568654781337,0.8194754204521489,0.8320569116217421,0.8128649263247972,0.8190657126831684,0.7438761101120834,0.7355276178696785,0.7736049599774013,0.7392355221786397,0.7263854396737031,0.7601837424374919,0.8295493286540083,0.7662604212911218,0.7495824097901468,0.7629736149604125,0.7504353839360989
0.8342976493495423,0.8418653646108679,0.8973325548964795,0.9105017495165549,0.9001343400763913,0.9025114751752769,0.8845036294176448,0.9034757822615488,0.8610440374377343,0.8739571021425936,0.8856058553141222,0.9088158896364349,0.8915096453910101,0.9060878709718367,0.8276363434196328,0.8329357250636407,0.8361451024593448,0.84578521991777,0.8347740805116443,0.8444820348046309,0.9672923989965216,1.0,0.9179231076630379,0.9239987773313403,0.9249923841980225,0.9361916165032498,0.9173949207452399,0.9259769561801913,0.9164242420223551,0.910642990886841,0.9158055871285834,0.9127154867167667,0.8262115861162171,0.8502377660757005,0.8570608946031186,0.7829640986584876,0.8048003126509227,0.7926104042534813,0.8135361024971952,0.7869375752035662,0.805932677762943,0.7626723916438063,0.7879977023684331,0.786427579197571,0.78233228835845,0.714627042046909,0.7902447168039529,0.8180175890765109,0.7738140686720095,0.7920064023368273,0.7735859573600915,0.797589637845809
0.906869080789257,0.9006892661894059,0.8920602285379505,0.8689788466660477,0.8701111474606156,0.8560595832075776,0.9001915839663215,0.8736794805815955,0.8970148694988811,0.8678053390942764,0.9104000156032998,0.8806475566271976,0.9023023903631189,0.8764213976899687,0.8765905521328295,0.8776925426818033,0.8677735910448293,0.8715668660027698,0.8741074510301163,0.8771520064470987,0.9538019323189653,0.9179231076630379,1.0,0.9465584552254522,0.931161073690772,0.8973484266671213,0.930848568141926,0.9160491635086436,0.9464590386321283,0.9187771784064893,0.9320152028829098,0.8998533390156679,0.87818309351145,0.9008273284686066,0.9016517010524319,0.8404429179987883,0.850789046877452,0.843849300017989,0.8479455836161744,0.8431166071371463,0.8510910311310279,0.7740675052422255,0.7406806290564188,0.7804826806740289,0.7339864539929126,0.7357331477217776,0.7583155716777481,0.8534429609715815,0.7782160527079777,0.7525394500647195,0.7468180700098788,0.7343329938959476
0.865945436519854,0.869884973976408,0.9003582185517014,0.899819158235497,0.9034724245865424,0.8973396725433469,0.8727441428455689,0.8877005167244647,0.8604931091730333,0.8724853953131432,0.8800530939776027,0.8907409034371897,0.8898308553714652,0.8962695268052876,0.8418970522656652,0.8507855909299318,0.8517689810120285,0.8615428736338856,0.8534493619887313,0.8623257527290841,0.9255202242242584,0.9239987773313403,0.9465584552254522,1.0,0.9246996306254806,0.9226310953252943,0.9241474150906781,0.921050474250583,0.9335157051627573,0.924486605191259,0.9166018957443992,0.9092157932414183,0.850895975176699,0.8604208876205895,0.8675378638632569,0.80498331504018,0.822633191787874,0.8132058180468358,0.8267311391121964,0.8096302534401808,0.8251537038188811,0.8127768759887121,0.8120071538036435,0.8067084999493748,0.7956267148986178,0.7331588525834217,0.8034442115604595,0.8312141663922966,0.7946933833325954,0.80412954456914,0.7747943323276745,0.7928982845527189
0.7882292280327314,0.7928770127577542,0.9668823058347856,0.9563427831736545,0.9722527968058071,0.9516235922609239,0.8991220799944493,0.9305756191294535,0.8506671178412608,0.9006031234487809,0.8877131466435212,0.9244436682212518,0.939469360150083,0.9448131405040865,0.7975648071945292,0.79904397557244,0.7921443405702563,0.7967248944072072,0.8124664371989788,0.8140595004684525,0.9406581617662263,0.9249923841980225,0.931161073690772,0.9246996306254806,1.0,0.9664792719312567,0.9732717897156453,0.9547107475109357,0.971529704768569,0.9461785135665022,0.9689805776812084,0.946734650305593,0.8005619748780987,0.8007708188125889,0.8053560009985642,0.8011375783766217,0.8158279562833446,0.8114792125342005,0.8227734658782945,0.805230834042194,0.8168208988327328,0.7873397417092699,0.7786592508341479,0.8168088692715433,0.7762515334987045,0.7532711109993261,0.7940283886568529,0.7829541310618118,0.7963367864983676,0.7826562392523112,0.7788114500905479,0.7706944179415036
0.7958249049892445,0.8002702034361562,0.9330404450257597,0.9370085881294452,0.942750848549896,0.9371291130016335,0.8683521525578684,0.9114010562303536,0.8280853681965216,0.8830925530003333,0.859908779607482,0.9084608972539795,0.9064329503018067,0.9269423299850893,0.796769361049572,0.7987571745595136,0.7945058031883155,0.8003917261866099,0.8009687833624225,0.8054328430931692,0.9247063546310681,0.9361916165032498,0.8973484266671213,0.9226310953252943,0.9664792719312567,1.0,0.9460236128163617,0.9413608218281642,0.9449039282432942,0.9360897243696621,0.941142472705817,0.9375680688098821,0.8044889808841651,0.8012075479918799,0.805234850502594,0.7773239993400067,0.796928437347518,0.7864138002923214,0.8050662316200764,0.782071150596574,0.8019982446720171,0.8076987362036772,0.8232321407271049,0.8207104097353143,0.8184796824762114,0.7475477723827497,0.8201188334669326,0.7937670010769116,0.7996492643638996,0.8177718372270599,0.7896752291038995,0.8069551875003385
0.8747469139388068,0.8800992292358505,0.9643849539609757,0.95487554752586,0.9689018485617943,0.9504145626239068,0.9296651870460412,0.9363413158230768,0.9177002605808994,0.9166613841149319,0.9318574058794579,0.9332954868701565,0.9471551210827134,0.9466401078336882,0.8860225412544614,0.8885348638622261,0.8749984193514275,0.8805335543546043,0.8794427231292394,0.885640217347959,0.9312208330840398,0.9173949207452399,0.930848568141926,0.9241474150906781,0.9732717897156453,0.9460236128163617,1.0,0.9789683196376023,0.9854497744093045,0.9621789894192125,0.9703478133440654,0.9523872521919259,0.8812912793277852,0.8844895719176832,0.8890058812331562,0.8913669990906132,0.9017614468077839,0.9060551173454974,0.9133524172515383,0.8985810950073333,0.9041013386383698,0.7341639926103684,0.7318452480000343,0.7475651111742266,0.7286516567296785,0.6963087526405739,0.7488213405871311,0.850413054698616,0.7544277563556163,0.7537300463584325,0.7602240296314244,0.7560772613087433
